     0
     0
    -1
    -1
    -1
    -1
    -3
    -2
    -1
    -6
     4
    -8
    -5
    31
   -59
   -89
   128
   164
  -390
 -1283
 -1787
 -1626
 -1269
 -1235
 -1423
 -1391
 -1198
 -1056
  -932
  -848
  -777
  -650
  -516
  -435
  -394
  -341
  -279
  -239
  -214
  -190
  -204
  -238
  -223
  -121
    32
   189
   338
   437
   439
   374
   287
   161
   -38
  -258
  -386
  -409
  -433
  -468
  -461
  -456
  -318
   -63
  -288
  -744
   369
  3638
  5873
  3184
 -3694
 -9334
 -9391
 -5192
 -1023
   969
  1400
  1454
  1597
  1789
  1875
  1893
  1975
  2072
  2155
  2237
  2328
  2454
  2621
  2825
  3045
  3252
  3433
  3577
  3663
  3659
  3491
  3100
  2506
  1753
   908
    74
  -654
 -1229
 -1647
 -1909
 -2047
 -2095
 -2071
 -2006
 -1927
 -1851
 -1760
 -1643
 -1526
 -1433
 -1347
 -1231
 -1098
  -991
  -908
  -832
  -773
  -735
  -709
  -690
  -677
  -642
  -583
  -555
  -593
  -653
  -655
  -596
  -563
  -568
  -570
  -554
  -494
  -376
  -233
   -74
    98
   236
   289
   259
   185
    93
   -61
  -288
  -485
  -552
  -566
  -590
  -577
  -577
  -458
  -217
  -404
  -828
    74
  3057
  5435
  3258
 -3267
 -9073
 -9560
 -5538
 -1234
   915
  1360
  1391
  1525
  1681
  1786
  1832
  1903
  1985
  2047
  2126
  2248
  2422
  2610
  2772
  2938
  3148
  3394
  3597
  3698
  3689
  3587
  3356
  2907
  2209
  1334
   440
  -340
  -964
 -1432
 -1747
 -1913
 -1984
 -2014
 -2000
 -1943
 -1850
 -1744
 -1640
 -1528
 -1421
 -1317
 -1227
 -1145
 -1065
 -1004
  -950
  -896
  -829
  -755
  -705
  -671
  -651
  -635
  -627
  -631
  -615
  -598
  -601
  -611
  -594
  -536
  -467
  -432
  -461
  -475
  -368
  -177
    13
   180
   321
   389
   366
   299
   217
    88
  -121
  -340
  -459
  -508
  -570
  -598
  -595
  -498
  -239
  -319
  -836
  -383
  2243
  5080
  4044
 -1794
 -8105
 -9714
 -6273
 -1769
   753
  1333
  1311
  1421
  1619
  1759
  1815
  1867
  1934
  2000
  2099
  2214
  2333
  2483
  2660
  2857
  3067
  3269
  3443
  3555
  3589
  3527
  3322
  2918
  2304
  1546
   714
  -106
  -803
 -1321
 -1640
 -1817
 -1909
 -1935
 -1904
 -1834
 -1762
 -1695
 -1625
 -1535
 -1426
 -1333
 -1254
 -1172
 -1088
 -1016
  -971
  -927
  -870
  -818
  -782
  -761
  -750
  -738
  -711
  -666
  -630
  -630
  -635
  -614
  -577
  -549
  -534
  -499
  -476
  -479
  -414
  -264
   -96
    63
   222
   352
   386
   347
   276
   144
   -78
  -333
  -472
  -481
  -492
  -523
  -547
  -509
  -307
  -198
  -590
  -734
  1092
  4372
  5283
  1168
 -5453
 -9050
 -7245
 -2918
   132
  1060
  1105
  1157
  1335
  1534
  1629
  1680
  1743
  1799
  1881
  1998
  2125
  2258
  2411
  2602
  2820
  3009
  3127
  3194
  3238
  3233
  3091
  2754
  2232
  1575
   834
    68
  -622
 -1151
 -1509
 -1728
 -1854
 -1915
 -1907
 -1848
 -1777
 -1711
 -1632
 -1538
 -1442
 -1346
 -1255
 -1170
 -1094
 -1033
  -979
  -913
  -854
  -802
  -750
  -709
  -677
  -664
  -658
  -641
  -644
  -670
  -642
  -509
  -348
  -208
   -58
    89
   197
   226
   148
   -22
  -247
  -458
  -581
  -624
  -662
  -696
  -669
  -636
  -566
  -352
  -403
  -875
  -217
  2646
  5208
  3613
 -2294
 -7906
 -8733
 -5278
 -1412
   534
  1022
  1055
  1118
  1355
  1528
  1579
  1641
  1678
  1720
  1803
  1910
  2042
  2185
  2350
  2537
  2727
  2889
  2999
  3042
  2996
  2852
  2562
  2088
  1458
   743
    35
  -585
 -1078
 -1428
 -1625
 -1705
 -1729
 -1719
 -1675
 -1596
 -1495
 -1393
 -1298
 -1206
 -1099
  -994
  -912
  -848
  -800
  -751
  -713
  -699
  -686
  -659
  -635
  -653
  -689
  -683
  -654
  -632
  -588
  -478
  -312
  -125
    59
   185
   242
   250
   179
    -3
  -274
  -524
  -641
  -655
  -691
  -750
  -759
  -714
  -525
  -345
  -674
 -1032
   400
  3708
  5337
  1942
 -4811
 -9273
 -8082
